5182.0,52.30618350000001,104.17668629999993
5182.007,52.30617032000001,104.17666509999992
5182.01,52.306142230000006,104.17662489999992
5182.012,52.30612847000001,104.17660319999992
5182.015,52.30611357000001,104.17658139999992
5182.018,52.30610038000001,104.17655959999992
5182.02,52.30608548000001,104.17653839999993
5182.023,52.30607057000001,104.17651659999993
5182.026,52.30605510000001,104.17649309999992
5182.027,52.30604019000001,104.17647129999992
5182.029,52.30602529000001,104.17644779999992
5182.032,52.30601038000001,104.17642659999993
5182.034,52.30599548000001,104.17640309999992
5182.038,52.30596510000001,104.17635609999992
5182.041,52.30594847000001,104.17633319999992
5182.042,52.30593357000001,104.17630789999993
5182.048,52.30591694000001,104.17628439999993
5182.05,52.305900320000006,104.17625979999993
5182.052,52.30588369000001,104.17623459999993
5182.055,52.30586707000001,104.17620989999992
5182.059,52.305833250000006,104.17615949999993
5182.062,52.30581662000001,104.17613479999993
5182.066,52.30580000000001,104.17610789999992
5182.069,52.30578166000001,104.17608259999992
5182.072,52.30576503000001,104.17605629999993
5182.075,52.30574669000001,104.17602929999993
5182.078,52.30573006000001,104.17600299999992
5182.079,52.30571172000001,104.17597599999992
5182.085,52.30567675000001,104.17592269999992
5182.089,52.30563834000001,104.17586599999993
5182.092,52.30562000000001,104.17583959999992
5182.095,52.30560166000001,104.17581089999992
5182.101,52.30558331000001,104.17578279999992
5182.104,52.305564970000006,104.17575249999992
5182.106,52.30554490000001,104.17572439999992
5182.111,52.30552656000001,104.17569629999993
5182.114,52.30548643000001,104.17563609999992
5182.119,52.30546637000001,104.17560569999992
5182.122,52.30544688000001,104.17557759999993
5182.125,52.30542682000001,104.17554609999992
5182.129,52.30540675000001,104.17551569999992
5182.133,52.30536662000001,104.17545439999992
5182.135,52.30534656000001,104.17542399999992
5182.138,52.30532478000001,104.17539249999992
5182.142,52.30530471000001,104.17536089999992
5182.149,52.30528350000001,104.17533109999992
5182.152,52.30526344000001,104.17529899999992
5182.156,52.30524166000001,104.17526749999992
5182.157,52.30521987000001,104.17523599999993
5182.161,52.30519809000001,104.17520389999993
5182.17,52.30513159000001,104.17510749999992
5182.173,52.30510981000001,104.17507539999993
5182.177,52.30508631000001,104.17504219999992
5182.183,52.30506452000001,104.17500889999992
5182.186,52.30504159000001,104.17497739999992
5182.19,52.30501809000001,104.17494419999993
5182.194,52.30497280000001,104.17487709999992
5182.199,52.30494987000001,104.17484389999993
5182.203,52.30492637000001,104.17480889999992
5182.205,52.30490287000001,104.17477559999992
5182.212,52.304879940000006,104.17474069999992
5182.216,52.30485471000001,104.17470739999992
5182.222,52.304783060000005,104.17460189999993
5182.226,52.30475955000001,104.17456699999993
5182.236,52.30470968000001,104.17449529999992
5182.24,52.30468446000001,104.17446039999992
5182.246,52.30466153000001,104.17442539999992
5182.25,52.304634590000006,104.17438869999992
5182.254,52.30460936000001,104.17435199999993
5182.258,52.30458471000001,104.17431529999992
5182.261,52.30453427000001,104.17424189999993
5182.269,52.30450790000001,104.17420529999993
5182.275,52.30448096000001,104.17416859999992
5182.278,52.304456310000006,104.17413189999992
5182.282,52.30442936000001,104.17409519999993
5182.286,52.30440299000001,104.17405679999992
5182.29,52.30437605000001,104.17402009999992
5182.295,52.30432102000001,104.17394329999992
5182.303,52.30426599000001,104.17386819999992
5182.312,52.30423962000001,104.17383039999993
5182.317,52.304210960000006,104.17379189999993
5182.319,52.304182870000005,104.17375349999992
5182.328,52.304127830000006,104.17367669999992
5182.332,52.30409917000001,104.17363659999992
5182.337,52.30404070000001,104.17355809999992
5182.342,52.30401261000001,104.17351849999993
5182.349,52.30398395000001,104.17347839999992
5182.353,52.30395414000001,104.17343819999992
5182.358,52.30392605000001,104.17339809999993
5182.362,52.30389567000001,104.17335799999992
5182.367,52.30386758000001,104.17331669999992
5182.372,52.30383777000001,104.17327659999992
5182.377,52.30380739000001,104.17323469999992
5182.382,52.30374720000001,104.17315159999993
5182.391,52.30371739000001,104.17310979999992
